"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2025",3829.458,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2025",1470.104,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2025",1088.027,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2025",18780.677,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2025",5062.334,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2025",720.714,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_96","2025",83033.931,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2024",264316.038,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2024",18007.427,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2024",152664.752,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2024",11975.121,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2024",111651.285,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2024",6032.306,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2024",264316.038,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2024",3051.292,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2024",10601.623,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2024",4354.512,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2024",3011.927,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2024",36910.691,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2024",17284.612,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2024",8765.068,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2024",180336.312,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2024",152664.752,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2024",2032.875,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2024",7023.42,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2024",2918.826,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2024",1944.687,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2024",18956.023,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2024",12209.48,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2024",8052.936,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_96","2024",99526.506,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2024",111651.285,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2024",1018.417,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2024",3578.203,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2024",1435.686,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2024",1067.241,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2024",17954.668,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2024",5075.132,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2024",712.132,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_96","2024",80809.807,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2023",256449.274,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2023",17176.925,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2023",148103.355,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2023",11471.48,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2023",108345.919,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2023",5705.445,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2023",256449.274,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2023",2947.385,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2023",10037.734,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2023",4191.806,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2023",2904.573,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2023",35262.178,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2023",17052.966,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2023",8432.056,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2023",175620.572,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2023",148103.355,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2023",1972.781,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2023",6690.611,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2023",2808.088,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2023",1864.17,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2023",18120.533,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2023",12035.518,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2023",7725.922,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_96","2023",96885.731,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2023",108345.919,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2023",974.604,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2023",3347.123,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2023",1383.718,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2023",1040.404,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2023",17141.645,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2023",5017.449,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2023",706.134,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_96","2023",78734.843,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2022",248361.495,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2022",16306.472,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2022",143531.49,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2022",10939.179,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2022",104830.005,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2022",5367.293,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2022",248361.495,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2022",2822.21,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2022",9444.251,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2022",4040.011,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2022",2791.857,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2022",33573.306,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2022",16865.001,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2022",8149.745,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2022",170675.114,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2022",143531.49,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2022",1906.692,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2022",6331.094,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2022",2701.393,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2022",1775.851,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2022",17271.587,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2022",11911.074,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2022",7446.624,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_96","2022",94187.174,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2022",104830.005,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2022",915.518,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2022",3113.157,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2022",1338.618,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2022",1016.006,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2022",16301.719,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2022",4953.927,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2022",703.121,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_96","2022",76487.94,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2021",238262.451,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2021",15408.553,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2021",136895.433,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2021",10362.013,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2021",101367.017,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2021",5046.54,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2021",238262.451,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2021",2707.051,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2021",8808.506,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2021",3892.996,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2021",2690.168,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2021",31603.407,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2021",16519.043,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2021",7749.776,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2021",164291.506,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2021",136895.433,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2021",1829.619,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2021",5918.67,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2021",2613.724,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2021",1703.849,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2021",16295.725,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2021",11423.26,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2021",7052.394,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_96","2021",90058.191,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2021",101367.017,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2021",877.432,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2021",2889.836,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2021",1279.272,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2021",986.319,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2021",15307.681,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2021",5095.783,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2021",697.382,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_96","2021",74233.313,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2020",232202.389,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2020",15159.827,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2020",133116.906,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2020",10029.437,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2020",99085.483,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2020",5130.39,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2020",232202.389,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2020",2589.844,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2020",8639.786,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2020",3930.197,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2020",3168.731,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2020",31354.671,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2020",16479.494,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2020",7828.182,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2020",158211.485,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2020",133116.906,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2020",1736.42,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2020",5667.281,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2020",2625.736,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2020",2071.184,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2020",15499.902,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2020",11380.44,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2020",7051.942,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_96","2020",87084,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2020",99085.483,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2020",853.424,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2020",2972.505,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2020",1304.461,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2020",1097.547,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2020",15854.769,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2020",5099.055,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2020",776.24,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_96","2020",71127.484,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2019",229387.286,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2019",15931.337,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2019",131075.375,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2019",10560.391,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2019",98311.911,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2019",5370.946,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2019",229387.286,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2019",3135.482,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2019",8104.819,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2019",4691.036,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2019",3095.699,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2019",31265.157,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2019",16871.408,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2019",7892.979,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2019",154330.706,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2019",131075.375,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2019",2198.674,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2019",5302.754,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2019",3058.963,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2019",1999.502,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2019",15002.895,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2019",11329.807,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2019",6928.793,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_96","2019",85253.988,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2019",98311.911,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2019",936.808,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2019",2802.065,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2019",1632.073,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2019",1096.197,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2019",16262.262,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2019",5541.601,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2019",964.185,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_96","2019",69076.719,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2018",223566.675,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2018",15200.766,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2018",127268.355,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2018",10142.993,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2018",96298.321,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2018",5057.773,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2018",223566.675,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2018",2972.985,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2018",7582.547,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2018",4645.234,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2018",3108.35,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2018",29818.276,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2018",16897.32,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2018",7624.108,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2018",150917.856,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2018",127268.355,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2018",2100.329,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2018",5004.494,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2018",3038.17,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2018",2000.509,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2018",14296.904,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2018",11295.616,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2018",6654.737,,,,
"X02","XA:8402","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_96","2018",82877.597,,,,
