iso3,nace,exposure,year,dlp_hw,flag
IRL,F,control,2015,-12.5,
IRL,F,control,2016,-6.5,
IRL,F,control,2017,-2.6,
IRL,F,control,2018,-3.7,
IRL,F,control,2019,1.9,
IRL,F,control,2020,9.3,
IRL,F,control,2021,-1.0,
IRL,F,control,2022,-18.2,
IRL,F,control,2023,4.9,
IRL,F,control,2024,-1.9,
IRL,F,control,2025,1.8,
IRL,G-I,control,2000,-1.3,
IRL,G-I,control,2001,-2.9,
IRL,G-I,control,2002,0.3,
IRL,G-I,control,2003,1.8,
IRL,G-I,control,2004,0.6,
IRL,G-I,control,2005,1.1,
IRL,G-I,control,2006,3.3,
IRL,G-I,control,2007,5.0,
IRL,G-I,control,2008,-0.9,
IRL,G-I,control,2009,-2.1,
IRL,G-I,control,2010,2.1,
IRL,G-I,control,2011,3.4,
IRL,G-I,control,2012,0.1,
IRL,G-I,control,2013,-3.0,
IRL,G-I,control,2014,2.7,
IRL,G-I,control,2015,4.7,
IRL,G-I,control,2016,2.3,
IRL,G-I,control,2017,0.9,
IRL,G-I,control,2018,0.8,
IRL,G-I,control,2019,1.4,
IRL,G-I,control,2020,2.3,
IRL,G-I,control,2021,8.0,
IRL,G-I,control,2022,-6.0,
IRL,G-I,control,2023,2.5,
IRL,G-I,control,2024,-0.2,
IRL,G-I,control,2025,2.3,
IRL,J,exposed,2000,0.5,
IRL,J,exposed,2001,2.1,
IRL,J,exposed,2002,8.8,
IRL,J,exposed,2003,-5.4,
IRL,J,exposed,2004,21.8,
IRL,J,exposed,2005,2.0,
IRL,J,exposed,2006,11.6,
IRL,J,exposed,2007,21.1,
IRL,J,exposed,2008,8.9,
IRL,J,exposed,2009,5.3,
IRL,J,exposed,2010,6.0,
IRL,J,exposed,2011,1.7,
IRL,J,exposed,2012,-3.2,
IRL,J,exposed,2013,7.8,
IRL,J,exposed,2014,9.7,
IRL,J,exposed,2015,11.8,
IRL,J,exposed,2016,4.1,
IRL,J,exposed,2017,17.2,
IRL,J,exposed,2018,19.0,
IRL,J,exposed,2019,14.3,
IRL,J,exposed,2020,12.8,
IRL,J,exposed,2021,10.3,
IRL,J,exposed,2022,-1.6,
IRL,J,exposed,2023,10.0,
IRL,J,exposed,2024,5.2,
IRL,J,exposed,2025,20.4,
IRL,K,exposed,2000,9.9,
IRL,K,exposed,2001,6.8,
IRL,K,exposed,2002,4.5,
IRL,K,exposed,2003,-5.7,
IRL,K,exposed,2004,5.7,
IRL,K,exposed,2005,-1.0,
IRL,K,exposed,2006,8.9,
IRL,K,exposed,2007,1.6,
IRL,K,exposed,2008,-2.6,
IRL,K,exposed,2009,-4.6,
IRL,K,exposed,2010,11.7,
IRL,K,exposed,2011,0.1,
IRL,K,exposed,2012,-11.8,
IRL,K,exposed,2013,-10.8,
IRL,K,exposed,2014,2.6,
IRL,K,exposed,2015,0.1,
IRL,K,exposed,2016,-20.7,
IRL,K,exposed,2017,2.6,
IRL,K,exposed,2018,8.8,
IRL,K,exposed,2019,-11.0,
IRL,K,exposed,2020,-10.1,
IRL,K,exposed,2021,26.9,
IRL,K,exposed,2022,-15.1,
IRL,K,exposed,2023,8.5,
IRL,K,exposed,2024,19.5,
IRL,K,exposed,2025,-6.9,
IRL,M,exposed,2000,-0.4,
IRL,M,exposed,2001,0.4,
IRL,M,exposed,2002,-0.5,
IRL,M,exposed,2003,-4.2,
IRL,M,exposed,2004,-0.5,
IRL,M,exposed,2005,1.6,
IRL,M,exposed,2006,0.7,
IRL,M,exposed,2007,-3.0,
IRL,M,exposed,2008,-7.5,
IRL,M,exposed,2009,3.6,
IRL,M,exposed,2010,16.1,
IRL,M,exposed,2011,0.3,
IRL,M,exposed,2012,-2.6,
IRL,M,exposed,2013,-3.0,
IRL,M,exposed,2014,3.4,
IRL,M,exposed,2015,8.9,
IRL,M,exposed,2016,-10.0,
IRL,M,exposed,2017,25.6,
IRL,M,exposed,2018,16.6,
IRL,M,exposed,2019,10.5,
IRL,M,exposed,2020,16.8,
IRL,M,exposed,2021,-0.9,
IRL,M,exposed,2022,7.8,
IRL,M,exposed,2023,1.0,
IRL,M,exposed,2024,-7.0,
ISL,C,control,2000,2.5,p
ISL,C,control,2001,9.3,p
ISL,C,control,2002,2.0,p
ISL,C,control,2003,3.0,p
ISL,C,control,2004,10.3,p
ISL,C,control,2005,2.1,p
ISL,C,control,2006,8.7,p
ISL,C,control,2007,6.5,p
ISL,C,control,2008,1.5,p
ISL,C,control,2009,7.1,p
ISL,C,control,2010,2.0,p
ISL,C,control,2011,1.9,p
ISL,C,control,2012,1.5,p
ISL,C,control,2013,0.2,p
ISL,C,control,2014,6.0,p
ISL,C,control,2015,3.2,p
ISL,C,control,2016,-2.1,p
ISL,C,control,2017,-1.2,p
ISL,C,control,2018,9.0,p
ISL,C,control,2019,-5.3,p
ISL,C,control,2020,1.8,p
ISL,C,control,2021,12.7,p
ISL,C,control,2022,-1.8,p
ISL,C,control,2023,-7.0,p
ISL,C,control,2024,5.9,p
ISL,C,control,2025,-0.6,p
ISL,F,control,2000,9.8,p
ISL,F,control,2001,-3.2,p
ISL,F,control,2002,-6.9,p
ISL,F,control,2003,2.5,p
ISL,F,control,2004,11.0,p
ISL,F,control,2005,8.4,p
ISL,F,control,2006,-1.8,p
ISL,F,control,2007,1.3,p
ISL,F,control,2008,-24.1,p
ISL,F,control,2009,3.2,p
ISL,F,control,2010,8.3,p
ISL,F,control,2011,0.2,p
ISL,F,control,2012,0.5,p
ISL,F,control,2013,1.6,p
ISL,F,control,2014,2.0,p
ISL,F,control,2015,4.0,p
ISL,F,control,2016,7.8,p
ISL,F,control,2017,-4.3,p
ISL,F,control,2018,-1.9,p
ISL,F,control,2019,-2.5,p
ISL,F,control,2020,0.5,p
ISL,F,control,2021,-5.1,p
ISL,F,control,2022,1.6,p
ISL,F,control,2023,5.1,p
ISL,F,control,2024,-1.8,p
ISL,F,control,2025,0.3,p
ISL,G-I,control,2000,4.6,p
ISL,G-I,control,2001,1.7,p
ISL,G-I,control,2002,1.3,p
ISL,G-I,control,2003,4.2,p
ISL,G-I,control,2004,5.3,p
ISL,G-I,control,2005,2.8,p
ISL,G-I,control,2006,-5.4,p
ISL,G-I,control,2007,9.9,p
ISL,G-I,control,2008,-7.1,p
ISL,G-I,control,2009,6.0,p
ISL,G-I,control,2010,-1.7,p
ISL,G-I,control,2011,1.0,p
ISL,G-I,control,2012,-1.6,p
ISL,G-I,control,2013,4.2,p
ISL,G-I,control,2014,0.4,p
ISL,G-I,control,2015,4.2,p
ISL,G-I,control,2016,2.4,p
ISL,G-I,control,2017,-0.1,p
ISL,G-I,control,2018,-0.6,p
ISL,G-I,control,2019,2.8,p
ISL,G-I,control,2020,-11.1,p
ISL,G-I,control,2021,15.8,p
ISL,G-I,control,2022,6.6,p
ISL,G-I,control,2023,3.7,p
ISL,G-I,control,2024,-2.5,p
ISL,G-I,control,2025,3.5,p
ISL,J,exposed,2000,2.4,p
ISL,J,exposed,2001,0.8,p
ISL,J,exposed,2002,1.3,p
ISL,J,exposed,2003,10.3,p
ISL,J,exposed,2004,9.6,p
ISL,J,exposed,2005,7.8,p
ISL,J,exposed,2006,4.6,p
ISL,J,exposed,2007,9.7,p
ISL,J,exposed,2008,-15.6,p
ISL,J,exposed,2009,5.8,p
ISL,J,exposed,2010,-3.7,p
ISL,J,exposed,2011,0.9,p
ISL,J,exposed,2012,0.5,p
ISL,J,exposed,2013,6.7,p
ISL,J,exposed,2014,0.9,p
ISL,J,exposed,2015,6.5,p
ISL,J,exposed,2016,8.7,p
ISL,J,exposed,2017,-2.0,p
ISL,J,exposed,2018,22.1,p
ISL,J,exposed,2019,9.6,p
ISL,J,exposed,2020,3.4,p
ISL,J,exposed,2021,3.8,p
ISL,J,exposed,2022,1.5,p
ISL,J,exposed,2023,-0.2,p
ISL,J,exposed,2024,7.0,p
ISL,J,exposed,2025,10.5,p
ISL,K,exposed,2000,-3.6,p
ISL,K,exposed,2001,4.3,p
ISL,K,exposed,2002,11.3,p
ISL,K,exposed,2003,18.8,p
ISL,K,exposed,2004,16.6,p
ISL,K,exposed,2005,10.9,p
ISL,K,exposed,2006,14.5,p
ISL,K,exposed,2007,35.4,p
ISL,K,exposed,2008,0.8,p
ISL,K,exposed,2009,22.6,p
ISL,K,exposed,2010,-4.4,p
ISL,K,exposed,2011,-4.3,p
ISL,K,exposed,2012,-0.4,p
ISL,K,exposed,2013,-5.0,p
ISL,K,exposed,2014,2.0,p
ISL,K,exposed,2015,-2.9,p
ISL,K,exposed,2016,6.9,p
ISL,K,exposed,2017,8.8,p
ISL,K,exposed,2018,9.9,p
ISL,K,exposed,2019,8.8,p
ISL,K,exposed,2020,7.4,p
ISL,K,exposed,2021,14.4,p
ISL,K,exposed,2022,-3.0,p
ISL,K,exposed,2023,0.1,p
ISL,K,exposed,2024,3.2,p
ISL,K,exposed,2025,8.7,p
ISL,M,exposed,2000,4.7,p
ISL,M,exposed,2001,7.8,p
ISL,M,exposed,2002,0.6,p
ISL,M,exposed,2003,2.0,p
ISL,M,exposed,2004,6.1,p
ISL,M,exposed,2005,8.3,p
ISL,M,exposed,2006,0.8,p
ISL,M,exposed,2007,4.2,p
ISL,M,exposed,2008,-12.1,p
ISL,M,exposed,2009,6.7,p
ISL,M,exposed,2010,4.5,p
ISL,M,exposed,2011,-7.6,p
ISL,M,exposed,2012,-0.8,p
ISL,M,exposed,2013,1.8,p
ISL,M,exposed,2014,0.2,p
ISL,M,exposed,2015,2.6,p
ISL,M,exposed,2016,-0.2,p
ISL,M,exposed,2017,-1.9,p
ISL,M,exposed,2018,3.0,p
ISL,M,exposed,2019,5.3,p
ISL,M,exposed,2020,-4.5,p
ISL,M,exposed,2021,-0.6,p
ISL,M,exposed,2022,-0.7,p
ISL,M,exposed,2023,-1.3,p
ITA,C,control,2000,3.6,
ITA,C,control,2001,0.5,
ITA,C,control,2002,-0.4,
ITA,C,control,2003,-2.0,
ITA,C,control,2004,2.3,
ITA,C,control,2005,2.0,
ITA,C,control,2006,3.4,
ITA,C,control,2007,1.8,
ITA,C,control,2008,-1.5,
ITA,C,control,2009,-8.4,
ITA,C,control,2010,12.5,
ITA,C,control,2011,1.9,
ITA,C,control,2012,0.4,
ITA,C,control,2013,2.0,
ITA,C,control,2014,1.1,
ITA,C,control,2015,2.6,
ITA,C,control,2016,0.2,
ITA,C,control,2017,2.4,
ITA,C,control,2018,-0.4,
ITA,C,control,2019,0.6,
ITA,C,control,2020,-1.3,
ITA,C,control,2021,3.9,
ITA,C,control,2022,0.0,
ITA,C,control,2023,-3.6,
ITA,C,control,2024,0.3,
ITA,C,control,2025,0.9,
ITA,F,control,2000,1.3,
ITA,F,control,2001,-2.3,
ITA,F,control,2002,1.1,
ITA,F,control,2003,-0.1,
ITA,F,control,2004,-1.8,
ITA,F,control,2005,-3.3,
ITA,F,control,2006,-1.3,
ITA,F,control,2007,-4.8,
ITA,F,control,2008,-2.4,
ITA,F,control,2009,-7.0,
ITA,F,control,2010,-3.5,
ITA,F,control,2011,-1.8,
ITA,F,control,2012,1.0,
ITA,F,control,2013,3.2,
ITA,F,control,2014,-4.8,
ITA,F,control,2015,-1.6,
ITA,F,control,2016,-0.7,
ITA,F,control,2017,0.8,
ITA,F,control,2018,1.0,
ITA,F,control,2019,2.5,
ITA,F,control,2020,3.3,
ITA,F,control,2021,-1.0,
ITA,F,control,2022,6.7,
ITA,F,control,2023,7.7,
ITA,F,control,2024,-6.8,
ITA,F,control,2025,0.1,
ITA,G-I,control,2000,4.7,
ITA,G-I,control,2001,0.6,
ITA,G-I,control,2002,-2.3,
ITA,G-I,control,2003,-0.1,
ITA,G-I,control,2004,3.0,
ITA,G-I,control,2005,2.7,
ITA,G-I,control,2006,-1.0,
ITA,G-I,control,2007,0.3,
ITA,G-I,control,2008,-0.5,
ITA,G-I,control,2009,-3.0,
ITA,G-I,control,2010,3.5,
ITA,G-I,control,2011,1.9,
ITA,G-I,control,2012,-0.4,
ITA,G-I,control,2013,1.9,
ITA,G-I,control,2014,2.3,
ITA,G-I,control,2015,1.2,
ITA,G-I,control,2016,0.5,
ITA,G-I,control,2017,1.1,
ITA,G-I,control,2018,0.8,
ITA,G-I,control,2019,2.8,
ITA,G-I,control,2020,3.0,
ITA,G-I,control,2021,2.9,
ITA,G-I,control,2022,0.6,
ITA,G-I,control,2023,-5.1,
ITA,G-I,control,2024,-2.4,
ITA,G-I,control,2025,0.1,
ITA,J,exposed,2000,2.9,
ITA,J,exposed,2001,8.2,
ITA,J,exposed,2002,5.0,
ITA,J,exposed,2003,0.7,
ITA,J,exposed,2004,3.4,
ITA,J,exposed,2005,1.8,
ITA,J,exposed,2006,-1.2,
ITA,J,exposed,2007,5.4,
ITA,J,exposed,2008,4.0,
ITA,J,exposed,2009,-0.1,
ITA,J,exposed,2010,3.7,
ITA,J,exposed,2011,1.1,
ITA,J,exposed,2012,-3.5,
ITA,J,exposed,2013,-0.6,
ITA,J,exposed,2014,2.2,
ITA,J,exposed,2015,-0.7,
ITA,J,exposed,2016,2.0,
ITA,J,exposed,2017,-0.6,
ITA,J,exposed,2018,-2.7,
ITA,J,exposed,2019,1.0,
ITA,J,exposed,2020,4.5,
ITA,J,exposed,2021,2.6,
ITA,J,exposed,2022,-0.8,
ITA,J,exposed,2023,0.4,
ITA,J,exposed,2024,1.0,
ITA,J,exposed,2025,1.8,
ITA,K,exposed,2000,8.2,
ITA,K,exposed,2001,-1.6,
ITA,K,exposed,2002,-5.0,
ITA,K,exposed,2003,0.3,
ITA,K,exposed,2004,4.4,
ITA,K,exposed,2005,4.5,
ITA,K,exposed,2006,3.0,
ITA,K,exposed,2007,2.9,
ITA,K,exposed,2008,-2.2,
ITA,K,exposed,2009,0.8,
ITA,K,exposed,2010,6.0,
ITA,K,exposed,2011,3.8,
ITA,K,exposed,2012,3.0,
ITA,K,exposed,2013,0.0,
ITA,K,exposed,2014,0.5,
ITA,K,exposed,2015,-1.9,
ITA,K,exposed,2016,-0.3,
ITA,K,exposed,2017,1.5,
ITA,K,exposed,2018,2.0,
ITA,K,exposed,2019,-0.2,
ITA,K,exposed,2020,4.8,
ITA,K,exposed,2021,-5.1,
ITA,K,exposed,2022,1.5,
ITA,K,exposed,2023,-9.9,
ITA,K,exposed,2024,0.5,
ITA,K,exposed,2025,2.5,
ITA,M,exposed,2000,1.9,
ITA,M,exposed,2001,1.2,
ITA,M,exposed,2002,-0.6,
ITA,M,exposed,2003,0.1,
ITA,M,exposed,2004,-6.0,
ITA,M,exposed,2005,-5.5,
ITA,M,exposed,2006,0.0,
ITA,M,exposed,2007,-2.4,
ITA,M,exposed,2008,-2.7,
ITA,M,exposed,2009,-2.6,
ITA,M,exposed,2010,-1.2,
ITA,M,exposed,2011,-4.4,
ITA,M,exposed,2012,-2.8,
ITA,M,exposed,2013,0.2,
ITA,M,exposed,2014,-1.6,
ITA,M,exposed,2015,-1.4,
ITA,M,exposed,2016,2.1,
ITA,M,exposed,2017,2.8,
ITA,M,exposed,2018,1.9,
ITA,M,exposed,2019,-2.6,
ITA,M,exposed,2020,7.3,
ITA,M,exposed,2021,-2.0,
ITA,M,exposed,2022,7.6,
ITA,M,exposed,2023,1.4,
ITA,M,exposed,2024,-3.5,
ITA,M,exposed,2025,-1.2,
LTU,C,control,2000,9.8,
LTU,C,control,2001,15.2,
LTU,C,control,2002,0.5,
LTU,C,control,2003,12.3,
LTU,C,control,2004,7.0,
LTU,C,control,2005,9.5,
LTU,C,control,2006,12.4,
LTU,C,control,2007,2.1,
LTU,C,control,2008,4.4,
LTU,C,control,2009,2.9,
LTU,C,control,2010,14.7,
LTU,C,control,2011,8.8,
LTU,C,control,2012,1.8,
LTU,C,control,2013,5.9,
LTU,C,control,2014,5.7,
LTU,C,control,2015,1.7,
LTU,C,control,2016,-3.7,
LTU,C,control,2017,8.9,
LTU,C,control,2018,-0.8,
LTU,C,control,2019,4.3,
LTU,C,control,2020,6.0,
LTU,C,control,2021,5.0,
LTU,C,control,2022,7.5,
LTU,C,control,2023,-6.8,
LTU,C,control,2024,-0.7,
LTU,C,control,2025,6.6,
LTU,F,control,2000,-16.3,
LTU,F,control,2001,9.8,
LTU,F,control,2002,3.3,
LTU,F,control,2003,10.1,
LTU,F,control,2004,1.8,
LTU,F,control,2005,3.2,
LTU,F,control,2006,15.5,
LTU,F,control,2007,17.6,
LTU,F,control,2008,2.5,
LTU,F,control,2009,-20.6,
LTU,F,control,2010,20.1,
LTU,F,control,2011,19.5,
LTU,F,control,2012,-8.1,
LTU,F,control,2013,-1.9,
LTU,F,control,2014,14.9,
LTU,F,control,2015,-7.0,
LTU,F,control,2016,-6.0,
LTU,F,control,2017,10.6,
LTU,F,control,2018,5.3,
LTU,F,control,2019,5.9,
LTU,F,control,2020,10.2,
LTU,F,control,2021,-2.4,
LTU,F,control,2022,-11.8,
LTU,F,control,2023,10.7,
LTU,F,control,2024,2.1,
LTU,F,control,2025,7.7,
LTU,G-I,control,2000,6.8,
LTU,G-I,control,2001,10.3,
LTU,G-I,control,2002,7.6,
LTU,G-I,control,2003,8.4,
LTU,G-I,control,2004,-2.9,
LTU,G-I,control,2005,13.1,
LTU,G-I,control,2006,3.5,
LTU,G-I,control,2007,5.3,
LTU,G-I,control,2008,2.3,
LTU,G-I,control,2009,-7.2,
LTU,G-I,control,2010,1.8,
LTU,G-I,control,2011,7.8,
LTU,G-I,control,2012,7.5,
LTU,G-I,control,2013,4.0,
LTU,G-I,control,2014,-1.0,
LTU,G-I,control,2015,3.0,
LTU,G-I,control,2016,0.7,
LTU,G-I,control,2017,9.8,
LTU,G-I,control,2018,6.7,
LTU,G-I,control,2019,3.1,
LTU,G-I,control,2020,7.5,
LTU,G-I,control,2021,5.8,
LTU,G-I,control,2022,-7.3,
LTU,G-I,control,2023,-2.4,
LTU,G-I,control,2024,2.3,
LTU,G-I,control,2025,3.9,
LTU,J,exposed,2000,-8.9,
LTU,J,exposed,2001,15.7,
LTU,J,exposed,2002,13.2,
LTU,J,exposed,2003,11.5,
LTU,J,exposed,2004,-26.5,
LTU,J,exposed,2005,-5.0,
LTU,J,exposed,2006,46.6,
LTU,J,exposed,2007,-19.6,
LTU,J,exposed,2008,-0.8,
LTU,J,exposed,2009,2.9,
LTU,J,exposed,2010,11.8,
LTU,J,exposed,2011,-14.7,
LTU,J,exposed,2012,-11.4,
LTU,J,exposed,2013,24.6,
LTU,J,exposed,2014,3.7,
LTU,J,exposed,2015,-2.9,
LTU,J,exposed,2016,-1.8,
LTU,J,exposed,2017,13.9,
LTU,J,exposed,2018,-10.7,
LTU,J,exposed,2019,0.2,
LTU,J,exposed,2020,3.2,
LTU,J,exposed,2021,-17.8,
LTU,J,exposed,2022,4.3,
LTU,J,exposed,2023,9.9,
LTU,J,exposed,2024,-2.7,
LTU,J,exposed,2025,5.0,
LTU,K,exposed,2000,-0.8,
LTU,K,exposed,2001,32.7,
LTU,K,exposed,2002,-14.2,
LTU,K,exposed,2003,-10.6,
LTU,K,exposed,2004,15.5,
LTU,K,exposed,2005,-12.2,
LTU,K,exposed,2006,22.8,
LTU,K,exposed,2007,-21.9,
LTU,K,exposed,2008,18.0,
LTU,K,exposed,2009,-19.4,
LTU,K,exposed,2010,8.3,
LTU,K,exposed,2011,26.9,
LTU,K,exposed,2012,-3.2,
LTU,K,exposed,2013,9.7,
LTU,K,exposed,2014,-10.3,
LTU,K,exposed,2015,5.1,
LTU,K,exposed,2016,-7.1,
LTU,K,exposed,2017,-3.2,
LTU,K,exposed,2018,17.2,
LTU,K,exposed,2019,-10.4,
LTU,K,exposed,2020,-12.1,
LTU,K,exposed,2021,1.8,
LTU,K,exposed,2022,-6.9,
LTU,K,exposed,2023,14.2,
LTU,K,exposed,2024,35.0,
LTU,K,exposed,2025,-6.3,
LTU,M,exposed,2000,5.7,
LTU,M,exposed,2001,6.5,
LTU,M,exposed,2002,-1.0,
LTU,M,exposed,2003,31.5,
LTU,M,exposed,2004,-8.2,
LTU,M,exposed,2005,23.7,
LTU,M,exposed,2006,-17.9,
LTU,M,exposed,2007,42.0,
LTU,M,exposed,2008,-18.1,
LTU,M,exposed,2009,-8.5,
LTU,M,exposed,2010,-11.4,
LTU,M,exposed,2011,11.4,
LTU,M,exposed,2012,-5.9,
LTU,M,exposed,2013,3.9,
LTU,M,exposed,2014,11.2,
LTU,M,exposed,2015,0.6,
LTU,M,exposed,2016,1.3,
LTU,M,exposed,2017,10.8,
LTU,M,exposed,2018,-2.1,
LTU,M,exposed,2019,5.1,
LTU,M,exposed,2020,-2.2,
LTU,M,exposed,2021,22.0,
LTU,M,exposed,2022,-1.1,
LTU,M,exposed,2023,-13.4,
LTU,M,exposed,2024,8.4,
LUX,C,control,2000,4.5,
LUX,C,control,2001,-2.8,
LUX,C,control,2002,6.2,
LUX,C,control,2003,11.1,
LUX,C,control,2004,-1.4,
LUX,C,control,2005,1.3,
LUX,C,control,2006,-4.0,
LUX,C,control,2007,17.9,
LUX,C,control,2008,-19.7,
LUX,C,control,2009,-9.0,
LUX,C,control,2010,1.4,
LUX,C,control,2011,-11.9,
LUX,C,control,2012,7.8,
LUX,C,control,2013,14.6,
LUX,C,control,2014,4.9,
LUX,C,control,2015,15.1,
LUX,C,control,2016,4.5,
LUX,C,control,2017,-15.5,
LUX,C,control,2018,-1.3,
LUX,C,control,2019,14.4,
LUX,C,control,2020,12.4,
LUX,C,control,2021,-6.5,
LUX,C,control,2022,-9.5,
LUX,C,control,2023,23.0,
LUX,C,control,2024,8.2,
LUX,C,control,2025,-2.3,p
LUX,F,control,2000,-3.0,
LUX,F,control,2001,-4.1,
LUX,F,control,2002,3.2,
LUX,F,control,2003,-0.4,
LUX,F,control,2004,0.2,
LUX,F,control,2005,-2.6,
LUX,F,control,2006,2.2,
LUX,F,control,2007,6.9,
LUX,F,control,2008,-6.5,
LUX,F,control,2009,-0.1,
LUX,F,control,2010,6.5,
LUX,F,control,2011,-5.2,
LUX,F,control,2012,2.5,
LUX,F,control,2013,0.0,
LUX,F,control,2014,0.0,
LUX,F,control,2015,0.5,
LUX,F,control,2016,3.1,
LUX,F,control,2017,-3.3,
LUX,F,control,2018,4.5,
LUX,F,control,2019,5.2,
LUX,F,control,2020,2.5,
LUX,F,control,2021,-18.3,
LUX,F,control,2022,-26.6,
LUX,F,control,2023,-5.8,
LUX,F,control,2024,19.4,
LUX,F,control,2025,1.5,p
LUX,G-I,control,2000,3.5,
LUX,G-I,control,2001,1.3,
LUX,G-I,control,2002,-2.1,
LUX,G-I,control,2003,-4.0,
LUX,G-I,control,2004,-0.7,
LUX,G-I,control,2005,-5.1,
LUX,G-I,control,2006,3.4,
LUX,G-I,control,2007,4.0,
LUX,G-I,control,2008,3.9,
LUX,G-I,control,2009,-5.1,
LUX,G-I,control,2010,10.8,
LUX,G-I,control,2011,7.7,
LUX,G-I,control,2012,-8.9,
LUX,G-I,control,2013,0.0,
LUX,G-I,control,2014,-1.0,
LUX,G-I,control,2015,-4.8,
LUX,G-I,control,2016,4.2,
LUX,G-I,control,2017,2.9,
LUX,G-I,control,2018,-6.1,
LUX,G-I,control,2019,-3.5,
LUX,G-I,control,2020,7.4,
LUX,G-I,control,2021,-3.3,
LUX,G-I,control,2022,-12.0,
LUX,G-I,control,2023,-2.7,
LUX,G-I,control,2024,-6.8,
LUX,G-I,control,2025,-0.3,p
LUX,J,exposed,2000,-8.6,
LUX,J,exposed,2001,-0.3,
LUX,J,exposed,2002,-2.5,
LUX,J,exposed,2003,11.8,
LUX,J,exposed,2004,1.5,
LUX,J,exposed,2005,-2.2,
LUX,J,exposed,2006,6.1,
LUX,J,exposed,2007,8.0,
LUX,J,exposed,2008,1.9,
LUX,J,exposed,2009,18.3,
LUX,J,exposed,2010,8.3,
LUX,J,exposed,2011,0.6,
LUX,J,exposed,2012,8.1,
LUX,J,exposed,2013,-8.8,
LUX,J,exposed,2014,-1.4,
LUX,J,exposed,2015,1.6,
LUX,J,exposed,2016,1.4,
LUX,J,exposed,2017,-0.1,
LUX,J,exposed,2018,-6.8,
LUX,J,exposed,2019,-11.2,
LUX,J,exposed,2020,-6.5,
LUX,J,exposed,2021,4.1,
LUX,J,exposed,2022,24.6,
LUX,J,exposed,2023,25.4,
LUX,J,exposed,2024,-27.0,
LUX,J,exposed,2025,7.1,p
LUX,K,exposed,2000,-3.4,
LUX,K,exposed,2001,-6.8,
LUX,K,exposed,2002,3.5,
LUX,K,exposed,2003,4.5,
LUX,K,exposed,2004,7.8,
LUX,K,exposed,2005,6.0,
LUX,K,exposed,2006,7.3,
LUX,K,exposed,2007,-2.0,
LUX,K,exposed,2008,-11.0,
LUX,K,exposed,2009,-2.1,
LUX,K,exposed,2010,0.3,
LUX,K,exposed,2011,-7.7,
LUX,K,exposed,2012,-1.1,
LUX,K,exposed,2013,2.6,
LUX,K,exposed,2014,1.8,
LUX,K,exposed,2015,1.4,
LUX,K,exposed,2016,-1.5,
LUX,K,exposed,2017,-2.0,
LUX,K,exposed,2018,-5.0,
LUX,K,exposed,2019,-3.4,
LUX,K,exposed,2020,0.0,
LUX,K,exposed,2021,13.0,
LUX,K,exposed,2022,-6.7,
LUX,K,exposed,2023,-8.3,
LUX,K,exposed,2024,1.9,
LUX,K,exposed,2025,1.3,p
LUX,M,exposed,2000,-4.1,
LUX,M,exposed,2001,-3.0,
LUX,M,exposed,2002,-1.4,
LUX,M,exposed,2003,-4.5,
LUX,M,exposed,2004,7.6,
LUX,M,exposed,2005,-12.7,
LUX,M,exposed,2006,5.9,
LUX,M,exposed,2007,-0.1,
LUX,M,exposed,2008,-5.5,
LUX,M,exposed,2009,-5.5,
LUX,M,exposed,2010,-1.7,
LUX,M,exposed,2011,6.0,
LUX,M,exposed,2012,-2.8,
LUX,M,exposed,2013,-1.1,
LUX,M,exposed,2014,-13.3,
LUX,M,exposed,2015,14.3,
LUX,M,exposed,2016,19.1,
LUX,M,exposed,2017,-6.6,
LUX,M,exposed,2018,0.4,
LUX,M,exposed,2019,11.2,
LUX,M,exposed,2020,0.5,
LUX,M,exposed,2021,-12.6,
LUX,M,exposed,2022,4.5,
LUX,M,exposed,2023,-15.8,
LUX,M,exposed,2024,-9.6,p
LVA,C,control,2000,11.3,
LVA,C,control,2001,2.2,
LVA,C,control,2002,9.5,
LVA,C,control,2003,0.3,
LVA,C,control,2004,9.0,
LVA,C,control,2005,6.1,
LVA,C,control,2006,7.6,
LVA,C,control,2007,6.3,
LVA,C,control,2008,-1.8,
LVA,C,control,2009,4.1,
LVA,C,control,2010,13.1,
LVA,C,control,2011,-1.8,
LVA,C,control,2012,0.3,
LVA,C,control,2013,-0.9,
LVA,C,control,2014,3.0,
LVA,C,control,2015,9.5,
LVA,C,control,2016,-0.6,
LVA,C,control,2017,6.6,
LVA,C,control,2018,6.3,
LVA,C,control,2019,4.4,
LVA,C,control,2020,7.9,
LVA,C,control,2021,5.7,
LVA,C,control,2022,-6.3,
LVA,C,control,2023,-1.8,
LVA,C,control,2024,2.1,
LVA,C,control,2025,7.4,
LVA,F,control,2000,13.1,
LVA,F,control,2001,-15.6,
LVA,F,control,2002,30.5,
LVA,F,control,2003,-2.0,
LVA,F,control,2004,14.1,
LVA,F,control,2005,10.8,
LVA,F,control,2006,-4.0,
LVA,F,control,2007,9.2,
LVA,F,control,2008,-0.8,
LVA,F,control,2009,2.8,
LVA,F,control,2010,-22.2,
LVA,F,control,2011,11.9,
LVA,F,control,2012,14.9,
LVA,F,control,2013,-1.8,
LVA,F,control,2014,-2.2,
LVA,F,control,2015,6.6,
LVA,F,control,2016,-2.5,
LVA,F,control,2017,8.7,
LVA,F,control,2018,1.2,
LVA,F,control,2019,10.2,
LVA,F,control,2020,2.6,
